Year_name,Year_Year_Player_name,Year_Year_Player_College,Year_Year_Player_Tm,Year_Year_Player_Yrs,Year_Year_Player_G,Year_Year_Player_MP,Year_Year_Player_PTS,Year_Year_Player_TRB,Year_Year_Player_AST,Year_Year_Player_FG,Year_Year_Player_Three_point,Year_Year_Player_FT_per,Year_Year_Player_MP_per_game,Year_Year_Player_PTS_per_game,Year_Year_Player_TRB_per_game,Year_Year_Player_AST_per_game,Year_Year_Player_WS_per_game,Year_Year_Player_WS_div48,Year_Year_Player_BPM,Year_Year_Player_VORP
1948,Ed Mills,Wisconsin,CHS,,,,,,,,,,,,,,,,,
1948,Don Reagan,Murray State,CHS,,,,,,,,,,,,,,,,,
1948,Joe Shafer,Wheaton College,CHS,,,,,,,,,,,,,,,,,
1948,Odie Spears,Western Kentucky,CHS,8,479,8104,4161,1409,917,0.366,,0.763,22.9,8.7,4,1.9,27.6,0.111,,
1948,Fred Weber,Siena College,CHS,,,,,,,,,,,,,,,,,
1948,Bobby Cook,Wisconsin,FTW,1,51,,587,,158,0.358,,0.79,,11.5,,3.1,1.9,,,
1948,Link Richmond,Arizona,FTW,,,,,,,,,,,,,,,,,
1948,Kenny Rollins,Kentucky,FTW,3,168,426,817,45,344,0.309,,0.75,9.9,4.9,1,2,4.2,0.011,,
1948,Murray Wier,Iowa,FTW,1,56,,429,,107,0.327,,0.693,,7.7,,1.9,1.6,,,
1948,Reede Berg,Oregon,INJ,,,,,,,,,,,,,,,,,
1948,Jack Coleman,LSU,INJ,,,,,,,,,,,,,,,,,
1948,Alex Hannum,USC,INJ,8,516,7713,3078,2013,857,0.354,,0.629,19.8,6,4.5,1.7,11.4,0.028,,
1948,Norman Kohler,UNC,INJ,,,,,,,,,,,,,,,,,
1948,Andy Kostecka,Georgetown,INJ,1,21,,135,,14,0.418,,0.614,,6.4,,0.7,1.7,,,
1948,Ray Lumpp,NYU,INJ,5,300,2739,2462,391,654,0.366,,0.767,23.4,8.2,2.2,2.2,15.5,0.067,,
1948,Bob Paxton,UNC,INJ,,,,,,,,,,,,,,,,,
1948,Jack Phoenix,Idaho,INJ,,,,,,,,,,,,,,,,,
1948,Dick Wehr,Rice University,INJ,1,9,,12,,3,0.238,,0.333,,1.3,,0.3,-0.1,,,
1948,Cliff Crandall,Oregon State,MNL,,,,,,,,,,,,,,,,,
1948,Arnie Ferrin,Utah,MNL,3,178,,1037,271,278,0.332,,0.686,,5.8,4,1.6,7.6,,,
1948,Earl Gardner,DePauw University,MNL,1,50,,89,,19,0.376,,0.464,,1.8,,0.4,0.7,,,
1948,Dee Gibson,Western Kentucky,MNL,1,44,,281,,126,0.314,,0.718,,6.4,,2.9,2.7,,,
1948,Ken Jastrow,Denver,MNL,,,,,,,,,,,,,,,,,
1948,Bob Lowther,LSU,MNL,,,,,,,,,,,,,,,,,
1948,Johnny Orr,Beloit College,MNL,1,34,,92,,20,0.339,,0.857,,2.7,,0.6,-0.1,,,
1948,Junior Skogland,Gustavus Adolphus,MNL,,,,,,,,,,,,,,,,,
1948,Quentin Stinson,Southern Illinois,MNL,,,,,,,,,,,,,,,,,
1948,Gene Berce,Marquette,NYK,1,3,,10,,2,0.313,,0,,3.3,,0.7,-0.1,,,
1948,Leland Byrd,West Virginia,NYK,,,,,,,,,,,,,,,,,
1948,Harry Gallatin,Truman State University,NYK,10,682,15813,8843,6684,1208,0.398,,0.773,31.9,13,11.9,1.8,78.4,0.182,,
1948,Keith Grimes,East Central University,NYK,,,,,,,,,,,,,,,,,
1948,Mel McGaha,Arkansas,NYK,1,51,,176,,51,0.318,,0.591,,3.5,,1,1.5,,,
1948,Ed Peterson,Cornell,NYK,2,115,,804,288,99,0.384,,0.627,,7,5.4,0.9,6.6,,,
1948,Tex Ritter,Eastern Kentucky University,NYK,3,151,,789,65,145,0.348,,0.674,,5.2,1.9,1,5.7,,,
1948,Dick Shrider,Ohio University,NYK,1,4,,1,,2,,,0.333,,0.3,,0.5,0,,,
1948,John Stanich,UCLA,NYK,,,,,,,,,,,,,,,,,
1948,William Brown,Maryland,PHW,,,,,,,,,,,,,,,,,
1948,Hugh Compton,Louisville,PHW,,,,,,,,,,,,,,,,,
1948,Joe Nelson,BYU,PHW,,,,,,,,,,,,,,,,,
1948,Clint Pace,Pepperdine,PHW,,,,,,,,,,,,,,,,,
1948,Roy Pugh,SMU,PHW,1,23,,32,,9,0.255,,0.316,,1.4,,0.4,-0.2,,,
1948,Tom Short,Kansas Wesleyan,PHW,,,,,,,,,,,,,,,,,
1948,Joe Wahl,University of Akron,PHW,,,,,,,,,,,,,,,,,
1948,Andy Wolfe,California,PHW,,,,,,,,,,,,,,,,,
1948,Al Bennett,Oklahoma State,PRO,,,,,,,,,,,,,,,,,
1948,Jack Coleman,Louisville,PRO,9,633,16479,6721,5186,1749,0.416,,0.695,33.1,10.6,9.2,2.8,47.7,0.107,,
1948,Ed Faber,Trinity University,PRO,,,,,,,,,,,,,,,,,
1948,Verl Heap,Arizona State,PRO,,,,,,,,,,,,,,,,,
1948,Otto Snellbacher,Kansas,PRO,,,,,,,,,,,,,,,,,
1948,Brady Walker,BYU,PRO,4,228,699,1603,549,328,0.38,,0.633,20,7,5.4,1.4,6.9,0.066,,
1948,Alex Athas,Tulane,ROC,,,,,,,,,,,,,,,,,
1948,Bill Gabor,Syracuse,ROC,6,307,3680,2997,448,626,0.344,,0.737,19.4,9.8,1.8,2,11.2,0.081,,
1948,Ed Keim,Niagara University,ROC,,,,,,,,,,,,,,,,,
1948,Leo Kubiak,Bowling Green,ROC,1,62,,710,,201,0.326,,0.814,,11.5,,3.2,0.5,,,
1948,Johnny Macknowski,Seton Hall,ROC,2,117,,823,110,134,0.317,,0.727,,7,1.9,1.1,2.7,,,
1948,Lionel Melamed,City College of New York,ROC,,,,,,,,,,,,,,,,,
1948,Hank O'Keefe,Canisius,ROC,,,,,,,,,,,,,,,,,
1948,Warren Stickel,Syracuse,ROC,,,,,,,,,,,,,,,,,
1948,Paul Yesavi,Niagara University,ROC,,,,,,,,,,,,,,,,,
1948,Jack Burmaster,Illinois,STB,1,61,,598,,179,0.333,,0.681,,9.8,,2.9,-0.4,,,
1948,Gordon Flick,Drake University,STB,,,,,,,,,,,,,,,,,
1948,John Hoppin,Dickinson College,STB,,,,,,,,,,,,,,,,,
1948,Dan London,Washington University in Saint Louis,STB,,,,,,,,,,,,,,,,,
1948,D. Miller,Saint Louis,STB,,,,,,,,,,,,,,,,,
1948,Easy Parham,Texas Wesleyan University,STB,3,133,,712,9,285,0.316,,0.522,,5.4,1.3,2.1,0.4,,,
1948,D.C. Wilcutt,Saint Louis,STB,2,59,,128,,80,0.339,,0.733,,2.2,,1.4,1.1,,,
1948,Fred Bartell,Oregon,WSC,,,,,,,,,,,,,,,,,
1948,Ed Hughes,San Jose State,WSC,,,,,,,,,,,,,,,,,
1948,Thorton Jenkins,Missouri,WSC,,,,,,,,,,,,,,,,,
1948,Leo Katkaveck,NC State,WSC,2,107,,457,,136,0.317,,0.685,,4.3,,1.3,1.9,,,
1948,C.T. Parker,Louisiana Tech,WSC,,,,,,,,,,,,,,,,,
1948,Jack Parkinson,Kentucky,WSC,1,4,,3,,2,0.083,,1,,0.8,,0.5,-0.2,,,
1948,Don Walker,Sam Houston State University,WSC,,,,,,,,,,,,,,,,,
1948,Al Williams,Arkansas,WSC,,,,,,,,,,,,,,,,,
1949,Vern Mikkelsen,Hamline University,MNL,10,699,18443,10063,5940,1515,0.403,,0.766,32.5,14.4,9.4,2.2,83.4,0.17,,
1949,Ed Macauley,Saint Louis,STB,10,641,18071,11234,4325,2079,0.436,,0.761,35.7,17.5,7.5,3.2,100.4,0.196,,
1949,Howie Shannon,Kansas State,PRO,2,122,,1323,,299,0.355,,0.795,,10.8,,2.5,6.3,,,
1949,Alex Groza,Kentucky,INO,2,130,,2925,709,318,0.474,,0.756,,22.5,10.7,2.4,35.9,,,
1949,Bob Harris,Oklahoma State,FTW,5,325,5768,2209,1824,502,0.385,,0.628,27.9,6.8,6.9,1.5,15.7,0.081,,
1949,Tony Lavelli,Yale,BOS,2,86,,591,59,63,0.367,,0.853,,6.9,2,0.7,4.7,,,
1949,Vern Gardner,Utah,PHW,3,151,507,1339,349,245,0.344,,0.748,18.8,8.9,4,1.6,7.4,-0.006,,
1949,Ron Livingstone,Wyoming,BLB,2,117,,732,297,217,0.286,,0.692,,6.3,4.7,1.9,2.4,,,
1949,Dick McGuire,St. John's,NYK,11,738,17170,5921,2784,4205,0.389,,0.644,28.3,8,4.2,5.7,50.9,0.115,,
1949,Wah Wah Jones,Kentucky,WSC,3,140,1320,1428,408,429,0.355,,0.757,22.8,10.2,5.1,3.1,8.8,0.028,,
1949,Jack Kerris,Loyola Chicago,CHS,4,271,3572,2057,1286,667,0.363,,0.662,26.5,7.6,6.3,2.5,17.8,0.108,,
1949,Pep Saul,Seton Hall,ROC,6,384,6219,2152,683,596,0.36,,0.739,23,5.6,2,1.6,9.8,0.06,,
1949,George Kaftan,Holy Cross,BOS,5,212,1335,1594,424,399,0.37,,0.65,17.8,7.5,3.1,1.9,8.9,0.057,,
1949,Ralph Beard,Kentucky,CHS,2,126,,2006,251,551,0.366,,0.77,,15.9,3.8,4.4,11.2,,,
1949,John Oldham,Western Kentucky,FTW,2,127,,926,242,226,0.319,,0.627,,7.3,3.6,1.8,4.2,,,
1949,Leo Barnhorst,Notre Dame,INO,5,344,7279,3232,1506,1116,0.368,,0.665,34.8,9.4,5.4,3.2,14.2,0.061,,
1949,Harry Donovan,Muhlenberg College,NYK,1,45,,253,,38,0.327,,0.689,,5.6,,0.8,1,,,
1949,Jim Nolan,Georgia Tech,PHW,1,5,,8,,4,0.19,,,,1.6,,0.8,-0.2,,,
1949,Jack Coleman,Louisville,ROC,9,633,16479,6721,5186,1749,0.416,,0.695,33.1,10.6,9.2,2.8,47.7,0.107,,
1949,Johnny Orr,Beloit College,STB,1,34,,92,,20,0.339,,0.857,,2.7,,0.6,-0.1,,,
1949,Jim Owens,Baylor,WSC,,,,,,,,,,,,,,,,,
1949,Paul Gordon,Notre Dame,BLB,1,4,,3,,3,0,,0.6,,0.8,,0.8,-0.1,,,
1949,Joe Mullaney,Holy Cross,BOS,1,37,,30,,52,0.129,,0.8,,0.8,,1.4,-0.6,,,
1949,Dike Eddleman,Illinois,CHS,4,267,3475,3224,915,551,0.352,,0.63,25.7,12.1,4.5,2.1,7.3,-0.003,,
1949,Fred Schaus,West Virginia,FTW,5,334,6637,4070,1609,961,0.352,,0.823,33.5,12.2,6,2.9,31.4,0.105,,
1949,Mac Otten,Bowling Green,INO,1,59,,142,,36,0.329,,0.494,,2.4,,0.6,0.3,,,
1949,Ernie Vandeweghe,Colgate,NYK,6,224,3600,2135,834,548,0.421,,0.74,26.1,9.5,4.6,2.4,18.1,0.162,,
1949,Nelson Bobb,Temple,PHW,4,227,2478,1052,405,488,0.35,,0.612,21.2,4.6,2.4,2.1,6,0.062,,
1949,Ed Leede,Dartmouth College,PRO,2,121,,949,118,225,0.334,,0.719,,7.8,2.1,1.9,5.8,,,
1949,Jerry Nagel,Loyola Chicago,FTW,1,14,,13,,18,0.214,,0.25,,0.9,,1.3,-0.1,,,
1949,Bob Evans,Butler,INO,1,47,,142,,55,0.28,,0.682,,3,,1.2,-0.3,,,
1949,Warren Perkins,Tulane,PRO,2,126,,767,319,257,0.309,,0.618,,6.1,4.8,2,3.1,,,
1949,Ray Corley,Georgetown,PRO,3,102,65,442,82,174,0.304,,0.601,8.1,4.3,2,1.7,0.9,-0.265,,
1949,Earl Dodd,Truman State University,STB,1,9,,15,,6,0.222,,0.6,,1.7,,0.7,-0.3,,,
1949,Cliff Barker,Kentucky,WSC,3,149,494,557,181,294,0.316,,0.662,11.2,3.7,1.8,2,2,0.008,,
1949,Don Boven,Western Michigan,INO,3,195,3355,1763,553,393,0.339,,0.706,25.2,9,4.2,2,7.4,0.052,,
1949,John Pritchard,Drake University,STB,1,7,,22,,8,0.31,,0.364,,3.1,,1.1,-0.2,,,
1949,Duane Klueh,Indiana State University,BOS,2,113,,924,183,173,0.362,,0.719,,8.2,3,1.5,6,,,
1949,Bob Royer,Indiana State University,PRO,1,42,,197,,85,0.338,,0.707,,4.7,,2,0,,,
1949,Bill Evans,Drake University,BLB,,,,,,,,,,,,,,,,,
1949,Tom Gallagher,St. Francis College,BLB,,,,,,,,,,,,,,,,,
1949,Jim McMullen,Xavier,BLB,,,,,,,,,,,,,,,,,
1949,Eppa Rixey,Kenyon College,BLB,,,,,,,,,,,,,,,,,
1949,Roger Wiley,Oregon,BLB,,,,,,,,,,,,,,,,,
1949,Bill Zipple,Lafayette College,BLB,,,,,,,,,,,,,,,,,
1949,Ed Little,Denver Junior College,BOS,,,,,,,,,,,,,,,,,
1949,Jim Simpson,Bates College,BOS,,,,,,,,,,,,,,,,,
1949,Emerson Speicher,Bowling Green,BOS,,,,,,,,,,,,,,,,,
1949,Bill Tom,Rice University,BOS,,,,,,,,,,,,,,,,,
1949,Bill Vandenburgh,Washington,BOS,,,,,,,,,,,,,,,,,
1949,Russ Washburn,Colby College,BOS,,,,,,,,,,,,,,,,,
1949,Bill Weight,BYU,BOS,,,,,,,,,,,,,,,,,
1949,Dal Zuber,Toledo,FTW,,,,,,,,,,,,,,,,,
1949,Charlie Maas,Butler,INO,,,,,,,,,,,,,,,,,
1949,Jim O'Halloran,Notre Dame,INO,,,,,,,,,,,,,,,,,
1949,J.L. Parks,Oklahoma State,INO,,,,,,,,,,,,,,,,,
1949,Bob Harrison,Michigan,MNL,9,615,12926,4418,1358,1672,0.352,,0.693,26.9,7.2,2.5,2.7,13.2,0.024,,
1949,Paul Walther,Tennessee,MNL,6,370,7258,2838,1168,974,0.362,,0.708,28.6,7.7,3.7,2.6,20.3,0.107,,
1949,Don Bagley,Notre Dame,NYK,,,,,,,,,,,,,,,,,
1949,Ken Kearns,Arkansas,NYK,,,,,,,,,,,,,,,,,
1949,Bill Kleine,Missouri Valley College,NYK,,,,,,,,,,,,,,,,,
1949,Bill Litchfield,Emporia State University,NYK,,,,,,,,,,,,,,,,,
1949,Bob Prewitt,SMU,NYK,,,,,,,,,,,,,,,,,
1949,Paul Courty,Oklahoma,PRO,,,,,,,,,,,,,,,,,
1949,Carl Schaeffer,Alabama,PRO,,,,,,,,,,,,,,,,,
1949,Bill Tanzler,Florida,PRO,,,,,,,,,,,,,,,,,
1949,Jack Theolan,DePaul,PRO,,,,,,,,,,,,,,,,,
1949,Joe Crandall,Oregon State,STB,,,,,,,,,,,,,,,,,
1949,Jack Davidson,Stanford,STB,,,,,,,,,,,,,,,,,
1949,Bob Retherford,Nebraska,STB,,,,,,,,,,,,,,,,,
1949,Marv Schatzman,Saint Louis,STB,1,34,,115,,38,0.247,,0.58,,3.4,,1.1,-0.9,,,
1949,Eddie Van,Northwestern Oklahoma State University,STB,,,,,,,,,,,,,,,,,
1949,Preston Ward,Missouri State University,STB,,,,,,,,,,,,,,,,,
1949,Maynard Haitcock,George Washington,WSC,,,,,,,,,,,,,,,,,
1949,Jim Lacy,Loyola College in Maryland,WSC,,,,,,,,,,,,,,,,,
1950,Paul Arizin,Villanova,PHW,10,713,24897,16266,6129,1665,0.421,,0.81,38.4,22.8,8.6,2.3,108.8,0.183,,
1950,Chuck Share,Bowling Green,BOS,9,596,13023,4928,4986,809,0.4,,0.693,21.9,8.3,8.4,1.4,40.9,0.151,,
1950,Don Rehfeldt,Wisconsin,BLB,2,98,788,692,494,118,0.37,,0.758,20.2,7.1,5,1.2,3.5,0.048,,
1950,Bob Cousy,Holy Cross,TRI,14,924,30165,16960,4786,6955,0.375,,0.803,35.3,18.4,5.2,7.5,91.1,0.139,,
1950,Dick Schnittker,Ohio State,WSC,6,364,6744,3030,1372,479,0.379,,0.825,20.1,8.3,3.8,1.3,22,0.132,,
